N_simulacion,tipo,id_vuelo,origen,destino,minuto,retraso
25,llegada,JI048,J,I,960,0.0
25,salida,AE018,A,E,962,
25,salida,GE013,G,E,972,
25,llegada,GJ035,G,J,980,0.0
25,salida,CG057,C,G,984,
25,llegada,HC050,H,C,984,162.0
25,llegada,AE018,A,E,1004,0.0
25,llegada,HG039,H,G,1005,0.0
25,llegada,DF006,D,F,1005,0.0
25,llegada,GE013,G,E,1006,0.0
25,salida,EB043,E,B,1023,
25,salida,HB001,H,B,1028,
25,llegada,EB043,E,B,1046,0.0
25,llegada,CG057,C,G,1046,0.0
25,llegada,HB001,H,B,1061,0.0
25,salida,AB032,A,B,1071,
25,cola_espera,AB032,,B,1091,
25,salida,DA027,D,A,1096,
25,salida,FD020,F,D,1098,
25,salida,DH011,D,H,1123,
25,llegada,DA027,D,A,1146,0.0
25,salida,IA005,I,A,1154,
25,llegada,FD020,F,D,1168,0.0
25,salida,GC000,G,C,1173,
25,salida,JD054,J,D,1181,
25,llegada,DH011,D,H,1187,0.0
25,llegada,IA005,I,A,1194,0.0
25,salida,HB008,H,B,1202,
25,cola_espera,HB008,,B,1235,
25,cola_espera,GC000,,C,1235,
25,salida,IC022,I,C,1240,
25,llegada,JD054,J,D,1255,0.0
25,cola_espera,IC022,,C,1268,
25,salida,CE034,C,E,1273,
25,llegada,AC058,A,C,1273,376.0
25,salida,JG003,J,G,1278,
25,salida,AF047,A,F,1285,
25,salida,ED038,E,D,1291,
25,salida,DC024,D,C,1304,
25,llegada,CE034,C,E,1316,0.0
25,llegada,ED038,E,D,1323,0.0
25,salida,CD037,C,D,1334,
25,llegada,AF047,A,F,1334,0.0
25,llegada,IC021,I,C,1334,390.0
25,llegada,JG003,J,G,1341,0.0
25,salida,AG015,A,G,1357,
25,salida,DG033,D,G,1372,
25,cola_espera,DC024,,C,1374,
25,salida,CE046,C,E,1387,
25,llegada,GC000,G,C,1387,152.0
25,llegada,AG015,A,G,1391,0.0
25,llegada,DG033,D,G,1392,0.0
25,llegada,CD037,C,D,1404,0.0
25,llegada,CE046,C,E,1430,0.0
26,salida,HI051,H,I,0,
26,salida,GB027,G,B,15,
26,salida,AJ022,A,J,20,
26,llegada,HI051,H,I,43,0.0
26,llegada,GB027,G,B,44,0.0
26,salida,DC053,D,C,53,
26,llegada,AJ022,A,J,55,0.0
26,salida,ED038,E,D,60,
26,salida,AD008,A,D,81,
26,llegada,ED038,E,D,92,0.0
26,salida,DC056,D,C,97,
26,salida,GD028,G,D,102,
26,llegada,GD028,G,D,122,0.0
26,llegada,DC053,D,C,123,0.0
26,llegada,AD008,A,D,131,0.0
26,salida,EA054,E,A,134,
26,salida,GB042,G,B,163,
26,llegada,DC056,D,C,167,0.0
26,llegada,EA054,E,A,176,0.0
26,llegada,GB042,G,B,192,0.0
26,salida,EH010,E,H,249,
26,salida,CF047,C,F,253,
26,llegada,CF047,C,F,267,0.0
26,salida,CB012,C,B,272,
26,salida,BC011,B,C,277,
26,salida,GI036,G,I,283,
26,llegada,EH010,E,H,283,0.0
26,salida,BC002,B,C,285,
26,llegada,CB012,C,B,306,0.0
26,llegada,BC011,B,C,311,0.0
26,llegada,BC002,B,C,319,0.0
26,salida,IJ021,I,J,320,
26,llegada,IJ021,I,J,335,0.0
26,llegada,GI036,G,I,355,0.0
26,salida,EC046,E,C,366,
26,salida,FA044,F,A,368,
26,salida,DI030,D,I,369,
26,salida,IB023,I,B,372,
26,salida,AE005,A,E,376,
26,llegada,EC046,E,C,409,0.0
26,llegada,FA044,F,A,417,0.0
26,llegada,AE005,A,E,418,0.0
26,llegada,IB023,I,B,419,0.0
26,salida,GE034,G,E,438,
26,llegada,DI030,D,I,454,0.0
26,llegada,GE034,G,E,472,0.0
26,salida,CJ033,C,J,567,
26,llegada,CJ033,C,J,582,0.0
26,salida,DH015,D,H,625,
26,salida,FD014,F,D,629,
26,salida,GI055,G,I,639,
26,salida,IB017,I,B,655,
26,salida,BC000,B,C,670,
26,llegada,DH015,D,H,689,0.0
26,salida,AD003,A,D,695,
26,llegada,FD014,F,D,699,0.0
26,llegada,IB017,I,B,702,0.0
26,llegada,BC000,B,C,704,0.0
26,llegada,GI055,G,I,711,0.0
26,salida,EF045,E,F,717,
26,salida,EJ031,E,J,718,
26,llegada,AD003,A,D,745,0.0
26,llegada,EF045,E,F,757,0.0
26,llegada,EJ031,E,J,769,0.0
26,salida,IG049,I,G,776,
26,salida,IA020,I,A,817,
26,salida,AH037,A,H,836,
26,llegada,IG049,I,G,848,0.0
26,salida,AB039,A,B,854,
26,llegada,IA020,I,A,857,0.0
26,salida,GH001,G,H,860,
26,salida,AH040,A,H,874,
26,llegada,AB039,A,B,874,0.0
26,salida,CE048,C,E,876,
26,llegada,AH037,A,H,882,0.0
26,salida,BC052,B,C,884,
26,salida,FH041,F,H,893,
26,salida,JB026,J,B,895,
26,llegada,FH041,F,H,901,0.0
26,salida,FD004,F,D,916,
26,llegada,BC052,B,C,918,0.0
26,salida,IE035,I,E,919,
26,llegada,CE048,C,E,919,0.0
26,llegada,AH040,A,H,920,0.0
26,llegada,GH001,G,H,920,0.0
26,salida,DH025,D,H,923,
26,llegada,JB026,J,B,931,0.0
26,salida,EG006,E,G,966,
26,llegada,IE035,I,E,983,0.0
26,llegada,FD004,F,D,986,0.0
26,cola_espera,DH025,,H,987,
26,salida,GI032,G,I,992,
26,llegada,EG006,E,G,1000,0.0
26,salida,FJ019,F,J,1024,
26,salida,FB013,F,B,1037,
26,salida,BD043,B,D,1044,
26,llegada,FJ019,F,J,1051,0.0
26,salida,GD058,G,D,1062,
26,llegada,GI032,G,I,1064,0.0
26,llegada,FB013,F,B,1075,0.0
26,cola_espera,GD058,,D,1082,
26,cola_espera,BD043,,D,1083,
26,salida,IE018,I,E,1087,
26,llegada,IE018,I,E,1151,0.0
26,salida,HD057,H,D,1173,
26,llegada,DH025,D,H,1173,186.0
26,salida,AB016,A,B,1177,
26,salida,GA050,G,A,1194,
26,cola_espera,AB016,,B,1197,
26,llegada,GA050,G,A,1228,0.0
26,cola_espera,HD057,,D,1237,
26,salida,BI029,B,I,1327,
26,llegada,AB016,A,B,1327,130.0
26,salida,JE007,J,E,1345,
26,salida,HA059,H,A,1349,
26,salida,IC009,I,C,1367,
26,llegada,BI029,B,I,1374,0.0
26,salida,AG024,A,G,1375,
26,cola_espera,IC009,,C,1395,
26,llegada,HA059,H,A,1395,0.0
26,llegada,JE007,J,E,1396,0.0
26,llegada,AG024,A,G,1409,0.0
27,salida,BJ043,B,J,27,
27,salida,EG015,E,G,37,
27,salida,EF004,E,F,44,
27,llegada,BJ043,B,J,63,0.0
27,llegada,EG015,E,G,71,0.0
27,salida,CH048,C,H,84,
27,llegada,EF004,E,F,84,0.0
27,salida,AI009,A,I,86,
27,salida,AB006,A,B,94,
27,salida,FC030,F,C,94,
27,llegada,CH048,C,H,99,0.0
27,llegada,FC030,F,C,108,0.0
27,llegada,AB006,A,B,114,0.0
27,llegada,AI009,A,I,126,0.0
27,salida,HJ058,H,J,175,
27,salida,FB019,F,B,178,
27,salida,BJ010,B,J,190,
27,salida,HC036,H,C,193,
27,llegada,HJ058,H,J,204,0.0
27,llegada,HC036,H,C,208,0.0
27,llegada,FB019,F,B,216,0.0
27,salida,DE028,D,E,217,
27,salida,BF000,B,F,220,
27,llegada,BJ010,B,J,226,0.0
27,llegada,DE028,D,E,249,0.0
27,salida,AB035,A,B,255,
27,salida,JE050,J,E,255,
27,llegada,BF000,B,F,258,0.0
27,salida,HA012,H,A,265,
27,llegada,AB035,A,B,275,0.0
27,salida,HE008,H,E,277,
27,salida,FI054,F,I,305,
27,salida,BE057,B,E,305,
27,llegada,JE050,J,E,306,0.0
27,salida,GF025,G,F,309,
27,llegada,HE008,H,E,311,0.0
27,llegada,HA012,H,A,311,0.0
27,cola_espera,BE057,,E,328,
27,llegada,FI054,F,I,346,0.0
27,llegada,GF025,G,F,375,0.0
27,salida,DJ002,D,J,441,
27,salida,BC037,B,C,499,
27,salida,GC052,G,C,509,
27,llegada,DJ002,D,J,515,0.0
27,salida,DA005,D,A,516,
27,llegada,BC037,B,C,533,0.0
27,salida,DG046,D,G,538,
27,llegada,DG046,D,G,558,0.0
27,llegada,DA005,D,A,566,0.0
27,salida,ED056,E,D,568,
27,llegada,BE057,B,E,568,240.0
27,cola_espera,GC052,,C,571,
27,llegada,ED056,E,D,600,0.0
27,salida,AB017,A,B,612,
27,llegada,AB017,A,B,632,0.0
27,salida,EC039,E,C,636,
27,salida,JF007,J,F,666,
27,cola_espera,EC039,,C,679,
27,llegada,JF007,J,F,693,0.0
27,salida,EC044,E,C,701,
27,salida,GF003,G,F,719,
27,salida,BG049,B,G,731,
27,cola_espera,EC044,,C,744,
27,llegada,BG049,B,G,760,0.0
27,salida,GF047,G,F,764,
27,salida,CJ011,C,J,776,
27,llegada,GC052,G,C,776,205.0
27,llegada,GF003,G,F,785,0.0
27,llegada,CJ011,C,J,791,0.0
27,salida,BH040,B,H,826,
27,llegada,GF047,G,F,830,0.0
27,llegada,BH040,B,H,859,0.0
27,salida,GC014,G,C,880,
27,salida,HJ042,H,J,919,
27,salida,FA032,F,A,925,
27,cola_espera,GC014,,C,942,
27,salida,GB053,G,B,946,
27,llegada,HJ042,H,J,948,0.0
27,llegada,FA032,F,A,974,0.0
27,llegada,GB053,G,B,975,0.0
27,salida,BC029,B,C,990,
27,cola_espera,BC029,,C,1024,
27,salida,EF055,E,F,1029,
27,salida,JH027,J,H,1033,
27,salida,CG031,C,G,1042,
27,llegada,EC039,E,C,1042,363.0
27,salida,HG023,H,G,1047,
27,llegada,JH027,J,H,1062,0.0
27,salida,DI024,D,I,1067,
27,llegada,EF055,E,F,1069,0.0
27,salida,AG016,A,G,1084,
27,salida,GH033,G,H,1098,
27,llegada,CG031,C,G,1104,0.0
27,llegada,HG023,H,G,1107,0.0
27,salida,DF045,D,F,1110,
27,llegada,AG016,A,G,1118,0.0
27,salida,JH013,J,H,1137,
27,salida,FD034,F,D,1147,
27,llegada,DI024,D,I,1152,0.0
27,llegada,GH033,G,H,1158,0.0
27,llegada,JH013,J,H,1166,0.0
27,llegada,DF045,D,F,1180,0.0
27,llegada,FD034,F,D,1217,0.0
27,salida,AJ001,A,J,1245,
27,salida,DF059,D,F,1256,
27,salida,CE041,C,E,1262,
27,llegada,EC044,E,C,1262,518.0
27,salida,JF021,J,F,1277,
27,llegada,AJ001,A,J,1280,0.0
27,salida,GC018,G,C,1290,
27,salida,IA020,I,A,1294,
27,llegada,JF021,J,F,1304,0.0
27,llegada,CE041,C,E,1305,0.0
27,cola_espera,DF059,,F,1326,
27,llegada,IA020,I,A,1334,0.0
27,salida,FD026,F,D,1345,
27,llegada,DF059,D,F,1345,19.0
27,cola_espera,GC018,,C,1352,
27,salida,JB022,J,B,1359,
27,salida,IF051,I,F,1366,
27,salida,BI038,B,I,1386,
27,llegada,JB022,J,B,1395,0.0
27,cola_espera,IF051,,F,1407,
27,llegada,FD026,F,D,1415,0.0
27,llegada,BI038,B,I,1433,0.0
28,salida,CF006,C,F,1,
28,llegada,CF006,C,F,15,0.0
28,salida,JD036,J,D,16,
28,salida,HG005,H,G,24,
28,salida,CG044,C,G,33,
28,salida,JD054,J,D,35,
28,salida,JF016,J,F,80,
28,llegada,HG005,H,G,84,0.0
28,llegada,JD036,J,D,90,0.0
28,llegada,CG044,C,G,95,0.0
28,llegada,JF016,J,F,107,0.0
28,llegada,JD054,J,D,109,0.0
28,salida,BJ038,B,J,202,
28,salida,DE048,D,E,205,
28,salida,CE026,C,E,221,
28,llegada,DE048,D,E,237,0.0
28,llegada,BJ038,B,J,238,0.0
28,llegada,CE026,C,E,264,0.0
28,salida,GD002,G,D,276,
28,llegada,GD002,G,D,296,0.0
28,salida,AH051,A,H,307,
28,salida,FH059,F,H,318,
28,llegada,FH059,F,H,326,0.0
28,llegada,AH051,A,H,353,0.0
28,salida,ID030,I,D,368,
28,salida,CD037,C,D,377,
28,salida,IH015,I,H,395,
28,salida,BJ022,B,J,399,
28,salida,GC058,G,C,400,
28,salida,DJ057,D,J,412,
28,salida,DJ028,D,J,417,
28,salida,ED040,E,D,432,
28,llegada,BJ022,B,J,435,0.0
28,llegada,IH015,I,H,438,0.0
28,salida,HG055,H,G,441,
28,salida,DF000,D,F,443,
28,llegada,CD037,C,D,447,0.0
28,llegada,ID030,I,D,453,0.0
28,llegada,GC058,G,C,462,0.0
28,cola_espera,ED040,,D,464,
28,llegada,DJ057,D,J,486,0.0
28,salida,HE052,H,E,488,
28,llegada,DJ028,D,J,491,0.0
28,salida,BG017,B,G,492,
28,llegada,HG055,H,G,501,0.0
28,salida,HD014,H,D,513,
28,llegada,DF000,D,F,513,0.0
28,salida,EB009,E,B,519,
28,llegada,BG017,B,G,521,0.0
28,llegada,HE052,H,E,522,0.0
28,llegada,EB009,E,B,542,0.0
28,salida,DG023,D,G,570,
28,llegada,ED040,E,D,570,106.0
28,cola_espera,HD014,,D,577,
28,llegada,DG023,D,G,590,0.0
28,salida,EG007,E,G,615,
28,salida,HD046,H,D,637,
28,salida,EC042,E,C,648,
28,llegada,EG007,E,G,649,0.0
28,salida,IG008,I,G,663,
28,salida,FC043,F,C,681,
28,salida,GH003,G,H,683,
28,salida,CD029,C,D,687,
28,llegada,EC042,E,C,691,0.0
28,salida,IC031,I,C,692,
28,llegada,FC043,F,C,695,0.0
28,cola_espera,HD046,,D,701,
28,llegada,IC031,I,C,720,0.0
28,llegada,IG008,I,G,735,0.0
28,salida,AJ053,A,J,737,
28,llegada,GH003,G,H,743,0.0
28,salida,CF021,C,F,753,
28,cola_espera,CD029,,D,757,
28,llegada,CF021,C,F,767,0.0
28,llegada,AJ053,A,J,772,0.0
28,salida,CH025,C,H,801,
28,llegada,CH025,C,H,816,0.0
28,salida,GH032,G,H,838,
28,salida,HG011,H,G,893,
28,llegada,GH032,G,H,898,0.0
28,salida,HE033,H,E,906,
28,salida,FA027,F,A,913,
28,salida,GA001,G,A,924,
28,salida,IJ004,I,J,940,
28,llegada,HE033,H,E,940,0.0
28,salida,HA034,H,A,953,
28,llegada,HG011,H,G,953,0.0
28,cola_espera,IJ004,,J,955,
28,salida,JF013,J,F,958,
28,llegada,GA001,G,A,958,0.0
28,llegada,IJ004,I,J,958,3.0
28,llegada,FA027,F,A,962,0.0
28,salida,EB010,E,B,968,
28,salida,FD012,F,D,974,
28,salida,GB024,G,B,982,
28,llegada,JF013,J,F,985,0.0
28,llegada,EB010,E,B,991,0.0
28,llegada,HA034,H,A,999,0.0
28,llegada,GB024,G,B,1011,0.0
28,salida,DA019,D,A,1042,
28,llegada,HD014,H,D,1042,465.0
28,cola_espera,FD012,,D,1044,
28,salida,GD045,G,D,1047,
28,salida,DA049,D,A,1048,
28,llegada,HD046,H,D,1048,347.0
28,cola_espera,GD045,,D,1067,
28,salida,FB047,F,B,1074,
28,salida,IH039,I,H,1088,
28,cola_espera,DA019,,A,1092,
28,salida,GJ018,G,J,1093,
28,cola_espera,DA049,,A,1098,
28,cola_espera,FB047,,B,1112,
28,llegada,IH039,I,H,1131,0.0
28,salida,ID041,I,D,1134,
28,salida,HG020,H,G,1142,
28,cola_espera,GJ018,,J,1156,
28,llegada,HG020,H,G,1202,0.0
28,cola_espera,ID041,,D,1219,
28,salida,EC050,E,C,1233,
28,salida,BF035,B,F,1269,
28,llegada,FB047,F,B,1269,157.0
28,llegada,EC050,E,C,1276,0.0
28,llegada,BF035,B,F,1307,0.0
28,salida,HD056,H,D,1353,
28,cola_espera,HD056,,D,1417,
29,salida,BA003,B,A,10,
29,llegada,BA003,B,A,30,0.0
29,salida,DE007,D,E,32,
29,llegada,DE007,D,E,64,0.0
29,salida,CE049,C,E,99,
29,llegada,CE049,C,E,142,0.0
29,salida,IC030,I,C,176,
29,llegada,IC030,I,C,204,0.0
29,salida,GJ031,G,J,205,
29,salida,AC047,A,C,234,
29,salida,JG017,J,G,238,
29,salida,EA059,E,A,241,
29,llegada,GJ031,G,J,268,0.0
29,llegada,AC047,A,C,274,0.0
29,salida,DE043,D,E,280,
29,llegada,EA059,E,A,283,0.0
29,llegada,JG017,J,G,301,0.0
29,llegada,DE043,D,E,312,0.0
29,salida,HB035,H,B,336,
29,salida,GI037,G,I,362,
29,llegada,HB035,H,B,369,0.0
29,salida,BJ029,B,J,385,
29,llegada,BJ029,B,J,421,0.0
29,llegada,GI037,G,I,434,0.0
29,salida,CE009,C,E,477,
29,salida,CJ034,C,J,483,
29,salida,CG046,C,G,488,
29,llegada,CJ034,C,J,498,0.0
29,salida,GC019,G,C,499,
29,salida,FB026,F,B,512,
29,llegada,CE009,C,E,520,0.0
29,llegada,FB026,F,B,550,0.0
29,llegada,CG046,C,G,550,0.0
29,salida,DA014,D,A,557,
29,llegada,GC019,G,C,561,0.0
29,salida,AG052,A,G,589,
29,salida,HB024,H,B,602,
29,salida,ED028,E,D,604,
29,llegada,DA014,D,A,607,0.0
29,salida,DI054,D,I,614,
29,salida,CD000,C,D,616,
29,salida,AD053,A,D,616,
29,llegada,AG052,A,G,623,0.0
29,llegada,HB024,H,B,635,0.0
29,llegada,ED028,E,D,636,0.0
29,salida,CE040,C,E,638,
29,salida,BJ027,B,J,641,
29,salida,DE025,D,E,643,
29,salida,GB045,G,B,643,
29,salida,GB013,G,B,664,
29,llegada,AD053,A,D,666,0.0
29,llegada,GB045,G,B,672,0.0
29,llegada,DE025,D,E,675,0.0
29,llegada,BJ027,B,J,677,0.0
29,cola_espera,CE040,,E,681,
29,llegada,CD000,C,D,686,0.0
29,llegada,GB013,G,B,693,0.0
29,llegada,DI054,D,I,699,0.0
29,salida,EF018,E,F,712,
29,llegada,CE040,C,E,712,31.0
29,salida,DI011,D,I,735,
29,llegada,EF018,E,F,752,0.0
29,salida,FG050,F,G,770,
29,salida,GC051,G,C,774,
29,salida,HE023,H,E,788,
29,llegada,DI011,D,I,820,0.0
29,cola_espera,HE023,,E,822,
29,llegada,GC051,G,C,836,0.0
29,llegada,FG050,F,G,836,0.0
29,salida,GE021,G,E,846,
29,salida,DE016,D,E,871,
29,cola_espera,GE021,,E,880,
29,salida,CG008,C,G,895,
29,cola_espera,DE016,,E,903,
29,salida,CD022,C,D,916,
29,salida,JD020,J,D,924,
29,salida,IB004,I,B,935,
29,llegada,CG008,C,G,957,0.0
29,salida,CD042,C,D,958,
29,salida,HI010,H,I,975,
29,cola_espera,IB004,,B,982,
29,salida,CE038,C,E,983,
29,llegada,CD022,C,D,986,0.0
29,llegada,JD020,J,D,998,0.0
29,salida,HG044,H,G,1011,
29,llegada,HI010,H,I,1018,0.0
29,cola_espera,CE038,,E,1026,
29,cola_espera,CD042,,D,1028,
29,salida,BC001,B,C,1057,
29,llegada,IB004,I,B,1057,75.0
29,salida,AI055,A,I,1058,
29,llegada,HG044,H,G,1071,0.0
29,salida,AB015,A,B,1088,
29,llegada,BC001,B,C,1091,0.0
29,llegada,AI055,A,I,1098,0.0
29,salida,JC006,J,C,1103,
29,cola_espera,AB015,,B,1108,
29,salida,ID005,I,D,1114,
29,llegada,JC006,J,C,1118,0.0
29,salida,EF032,E,F,1132,
29,llegada,HE023,H,E,1132,310.0
29,salida,DE041,D,E,1142,
29,llegada,CD042,C,D,1142,114.0
29,salida,JE048,J,E,1156,
29,llegada,EF032,E,F,1172,0.0
29,cola_espera,DE041,,E,1174,
29,cola_espera,ID005,,D,1199,
29,cola_espera,JE048,,E,1207,
29,salida,JC058,J,C,1218,
29,llegada,JC058,J,C,1233,0.0
29,salida,FD056,F,D,1250,
29,salida,IH002,I,H,1259,
29,salida,EH036,E,H,1277,
29,llegada,GE021,G,E,1277,397.0
29,salida,JA033,J,A,1289,
29,salida,AE012,A,E,1296,
29,salida,GE039,G,E,1296,
29,llegada,IH002,I,H,1302,0.0
29,salida,FD057,F,D,1303,
29,llegada,EH036,E,H,1311,0.0
29,cola_espera,FD056,,D,1320,
29,llegada,JA033,J,A,1324,0.0
29,cola_espera,GE039,,E,1330,
29,cola_espera,AE012,,E,1338,
29,cola_espera,FD057,,D,1373,
30,salida,GE029,G,E,4,
30,llegada,GE029,G,E,38,0.0
30,salida,HB027,H,B,47,
30,salida,CI045,C,I,73,
30,llegada,HB027,H,B,80,0.0
30,salida,FI043,F,I,83,
30,salida,FE025,F,E,89,
30,llegada,CI045,C,I,101,0.0
30,llegada,FI043,F,I,124,0.0
30,llegada,FE025,F,E,129,0.0
30,salida,GA048,G,A,135,
30,salida,GA019,G,A,137,
30,llegada,GA048,G,A,169,0.0
30,llegada,GA019,G,A,171,0.0
30,salida,FG004,F,G,188,
30,salida,HC055,H,C,200,
30,llegada,HC055,H,C,215,0.0
30,llegada,FG004,F,G,254,0.0
30,salida,IG046,I,G,276,
30,salida,BJ024,B,J,311,
30,salida,GJ015,G,J,314,
30,salida,HF052,H,F,323,
30,llegada,HF052,H,F,331,0.0
30,salida,JG037,J,G,347,
30,llegada,BJ024,B,J,347,0.0
30,llegada,IG046,I,G,348,0.0
30,salida,AF047,A,F,356,
30,salida,EB002,E,B,369,
30,llegada,GJ015,G,J,377,0.0
30,salida,FB059,F,B,379,
30,salida,AI008,A,I,385,
30,salida,GA005,G,A,389,
30,llegada,EB002,E,B,392,0.0
30,salida,JG039,J,G,399,
30,salida,FI041,F,I,404,
30,salida,FD051,F,D,405,
30,llegada,AF047,A,F,405,0.0
30,salida,JC012,J,C,410,
30,llegada,JG037,J,G,410,0.0
30,llegada,FB059,F,B,417,0.0
30,llegada,GA005,G,A,423,0.0
30,llegada,JC012,J,C,425,0.0
30,llegada,AI008,A,I,425,0.0
30,llegada,FI041,F,I,445,0.0
30,llegada,JG039,J,G,462,0.0
30,llegada,FD051,F,D,475,0.0
30,salida,GB035,G,B,478,
30,salida,EB016,E,B,503,
30,llegada,GB035,G,B,507,0.0
30,salida,FE054,F,E,519,
30,cola_espera,EB016,,B,526,
30,salida,BA003,B,A,527,
30,llegada,EB016,E,B,527,1.0
30,llegada,BA003,B,A,547,0.0
30,llegada,FE054,F,E,559,0.0
30,salida,HJ013,H,J,567,
30,llegada,HJ013,H,J,596,0.0
30,salida,FI026,F,I,647,
30,salida,AD028,A,D,675,
30,llegada,FI026,F,I,688,0.0
30,llegada,AD028,A,D,725,0.0
30,salida,JH038,J,H,762,
30,salida,EA032,E,A,766,
30,salida,EI007,E,I,780,
30,salida,JI022,J,I,785,
30,llegada,JH038,J,H,791,0.0
30,salida,BH000,B,H,800,
30,cola_espera,JI022,,I,800,
30,llegada,EA032,E,A,808,0.0
30,salida,HE006,H,E,819,
30,llegada,BH000,B,H,833,0.0
30,salida,HJ001,H,J,842,
30,cola_espera,EI007,,I,844,
30,llegada,HE006,H,E,853,0.0
30,salida,IB011,I,B,856,
30,llegada,JI022,J,I,856,56.0
30,salida,ED034,E,D,864,
30,salida,FG018,F,G,866,
30,llegada,HJ001,H,J,871,0.0
30,salida,CJ057,C,J,877,
30,llegada,CJ057,C,J,892,0.0
30,cola_espera,ED034,,D,896,
30,llegada,IB011,I,B,903,0.0
30,salida,IF050,I,F,910,
30,salida,GB056,G,B,910,
30,llegada,EI007,E,I,910,66.0
30,salida,BF020,B,F,922,
30,llegada,FG018,F,G,932,0.0
30,salida,DG014,D,G,934,
30,llegada,ED034,E,D,934,38.0
30,llegada,GB056,G,B,939,0.0
30,llegada,IF050,I,F,951,0.0
30,llegada,DG014,D,G,954,0.0
30,llegada,BF020,B,F,960,0.0
30,salida,HD009,H,D,961,
30,salida,CH017,C,H,973,
30,llegada,CH017,C,H,988,0.0
30,salida,IC021,I,C,1013,
30,cola_espera,HD009,,D,1025,
30,llegada,IC021,I,C,1041,0.0
30,salida,AH044,A,H,1068,
30,salida,AI053,A,I,1109,
30,llegada,AH044,A,H,1114,0.0
30,salida,CJ042,C,J,1126,
30,salida,IH049,I,H,1127,
30,llegada,CJ042,C,J,1141,0.0
30,llegada,AI053,A,I,1149,0.0
30,llegada,IH049,I,H,1170,0.0
30,salida,IH010,I,H,1174,
30,salida,JF040,J,F,1197,
30,llegada,IH010,I,H,1217,0.0
30,salida,JC031,J,C,1221,
30,llegada,JF040,J,F,1224,0.0
30,salida,EH036,E,H,1233,
30,llegada,JC031,J,C,1236,0.0
30,llegada,EH036,E,H,1267,0.0
30,salida,AB030,A,B,1277,
30,cola_espera,AB030,,B,1297,
30,salida,BF058,B,F,1313,
30,llegada,AB030,A,B,1313,16.0
30,llegada,BF058,B,F,1351,0.0
30,salida,DE033,D,E,1361,
30,llegada,HD009,H,D,1361,336.0
30,llegada,DE033,D,E,1393,0.0
30,salida,HB023,H,B,1397,
30,cola_espera,HB023,,B,1430,
31,salida,FD056,F,D,21,
31,salida,CJ038,C,J,28,
31,llegada,CJ038,C,J,43,0.0
31,salida,FA036,F,A,87,
31,llegada,FD056,F,D,91,0.0
31,salida,DJ014,D,J,99,
31,salida,DH042,D,H,101,
31,llegada,FA036,F,A,136,0.0
31,salida,JH018,J,H,149,
31,salida,AI002,A,I,163,
31,llegada,DH042,D,H,165,0.0
31,llegada,DJ014,D,J,173,0.0
31,salida,IF011,I,F,178,
31,llegada,JH018,J,H,178,0.0
31,llegada,AI002,A,I,203,0.0
31,llegada,IF011,I,F,219,0.0
31,salida,BC035,B,C,224,
31,salida,ID032,I,D,225,
31,llegada,BC035,B,C,258,0.0
31,salida,EJ028,E,J,306,
31,llegada,ID032,I,D,310,0.0
31,salida,EC046,E,C,322,
31,salida,AH050,A,H,324,
31,salida,BG015,B,G,325,
31,llegada,BG015,B,G,354,0.0
31,llegada,EJ028,E,J,357,0.0
31,salida,FG053,F,G,359,
31,llegada,EC046,E,C,365,0.0
31,llegada,AH050,A,H,370,0.0
31,salida,BC044,B,C,401,
31,salida,JB034,J,B,412,
31,salida,DH007,D,H,413,
31,llegada,FG053,F,G,425,0.0
31,llegada,BC044,B,C,435,0.0
31,salida,DI031,D,I,436,
31,llegada,JB034,J,B,448,0.0
31,salida,FJ012,F,J,451,
31,salida,IB005,I,B,456,
31,salida,DF043,D,F,460,
31,llegada,DH007,D,H,477,0.0
31,llegada,FJ012,F,J,478,0.0
31,llegada,IB005,I,B,503,0.0
31,llegada,DI031,D,I,521,0.0
31,llegada,DF043,D,F,530,0.0
31,salida,HA041,H,A,623,
31,salida,GC021,G,C,642,
31,salida,HE029,H,E,666,
31,llegada,HA041,H,A,669,0.0
31,salida,DF045,D,F,682,
31,salida,AE025,A,E,683,
31,llegada,HE029,H,E,700,0.0
31,cola_espera,GC021,,C,704,
31,salida,CB048,C,B,713,
31,llegada,GC021,G,C,713,9.0
31,llegada,AE025,A,E,725,0.0
31,salida,AH010,A,H,744,
31,llegada,CB048,C,B,747,0.0
31,salida,FC016,F,C,752,
31,llegada,DF045,D,F,752,0.0
31,cola_espera,FC016,,C,766,
31,salida,AE004,A,E,776,
31,llegada,AH010,A,H,790,0.0
31,salida,AI040,A,I,802,
31,salida,GC037,G,C,807,
31,salida,FA013,F,A,817,
31,llegada,AE004,A,E,818,0.0
31,salida,HI023,H,I,825,
31,llegada,AI040,A,I,842,0.0
31,salida,HJ039,H,J,865,
31,llegada,FA013,F,A,866,0.0
31,salida,HE027,H,E,868,
31,llegada,HI023,H,I,868,0.0
31,cola_espera,GC037,,C,869,
31,salida,FJ001,F,J,887,
31,salida,DA055,D,A,894,
31,llegada,HJ039,H,J,894,0.0
31,cola_espera,HE027,,E,902,
31,salida,EB049,E,B,913,
31,llegada,HE027,H,E,913,11.0
31,llegada,FJ001,F,J,914,0.0
31,salida,GC003,G,C,915,
31,cola_espera,EB049,,B,936,
31,llegada,DA055,D,A,944,0.0
31,cola_espera,GC003,,C,977,
31,salida,CJ020,C,J,983,
