year,Aeropuerto_Origen,Aeropuerto_Destino,Pasajeros,Pasajeros_Km,Pasajeros2,Pasajeros_Km2,Textbox108,Textbox109,Textbox110,Textbox111
2024,GRX : Granada,MAD : Madrid-Barajas,87.403,"40.687.530,92",534.153,"417.388.824,77",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,MAH : Menorca,,,534.153,"417.388.824,77",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,MCV : Madrid-Cuatro Vientos,6,"2.730,70",534.153,"417.388.824,77",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,MJV : Murcia,,,534.153,"417.388.824,77",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,MLN : Melilla,25.305,"7.821.827,36",534.153,"417.388.824,77",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,ODB : Córdoba,,,534.153,"417.388.824,77",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,OVD : Asturias,14.947,"12.252.977,83",534.153,"417.388.824,77",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,PMI : Palma de Mallorca,92.519,"65.686.804,43",534.153,"417.388.824,77",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,PNA : Pamplona,45,"33.445,63",534.153,"417.388.824,77",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,QSA : Sabadell,,,534.153,"417.388.824,77",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,REU : Reus,2,"1.399,12",534.153,"417.388.824,77",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,RGS : Burgos,40,"26.760,00",534.153,"417.388.824,77",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,RJL : Logroño,,,534.153,"417.388.824,77",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,RMU : Región de Murcia,,,534.153,"417.388.824,77",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,SBO : Son Bonet,,,534.153,"417.388.824,77",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,SCQ : Santiago,145,"123.931,47",534.153,"417.388.824,77",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,SDR : Santander,697,"554.319,10",534.153,"417.388.824,77",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,SLM : Salamanca,,,534.153,"417.388.824,77",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,SPC : Palma (La),,,534.153,"417.388.824,77",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,SVQ : Sevilla,,,534.153,"417.388.824,77",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,TFN : Tenerife-Norte,21.783,"35.273.991,03",534.153,"417.388.824,77",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,TFS : Tenerife-Sur,10,"16.698,54",534.153,"417.388.824,77",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,TOJ : Madrid-Torrejón,,,534.153,"417.388.824,77",0,"0,00",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,VDE : Hierro (El),,,534.153,"417.388.824,77",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,VGO : Vigo,315,"253.027,01",534.153,"417.388.824,77",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,VIT : Vitoria,130,"95.604,18",534.153,"417.388.824,77",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,VLC : Valencia,98,"46.424,91",534.153,"417.388.824,77",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,VLL : Valladolid,,,534.153,"417.388.824,77",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,XRY : Jerez de la Frontera,,,534.153,"417.388.824,77",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,GRX : Granada,ZAZ : Zaragoza,423,"273.235,89",534.153,"417.388.824,77",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,ABC : Albacete,,,154,"94.889,44",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,ACE : Lanzarote,,,154,"94.889,44",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,AEI : Algeciras,,,154,"94.889,44",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,AGP : Málaga,8,"6.362,25",154,"94.889,44",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,ALC : Alicante,,,154,"94.889,44",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,BCN : Barcelona-El Prat,,,154,"94.889,44",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,BIO : Bilbao,,,154,"94.889,44",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,BJZ : Badajoz,,,154,"94.889,44",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,EAS : San Sebastián,,,154,"94.889,44",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,FUE : Fuerteventura,,,154,"94.889,44",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,GMZ : Gomera (La),,,154,"94.889,44",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,GRO : Girona,,,154,"94.889,44",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,GRX : Granada,,,154,"94.889,44",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,HSK : Huesca,,,154,"94.889,44",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,IBZ : Ibiza,,,154,"94.889,44",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,JCU : Ceuta,,,154,"94.889,44",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,LCG : Coruña (A),,,154,"94.889,44",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,LEI : Almería,43,"30.358,51",154,"94.889,44",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,LEN : León,,,154,"94.889,44",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,LPA : Gran Canaria,,,154,"94.889,44",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,MAD : Madrid-Barajas,12,"5.038,57",154,"94.889,44",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,MAH : Menorca,,,154,"94.889,44",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,MCV : Madrid-Cuatro Vientos,,,154,"94.889,44",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,MJV : Murcia,,,154,"94.889,44",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,MLN : Melilla,,,154,"94.889,44",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,ODB : Córdoba,,,154,"94.889,44",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,OVD : Asturias,50,"29.500,00",154,"94.889,44",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,PMI : Palma de Mallorca,,,154,"94.889,44",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,PNA : Pamplona,,,154,"94.889,44",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,QSA : Sabadell,,,154,"94.889,44",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,REU : Reus,,,154,"94.889,44",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,RGS : Burgos,,,154,"94.889,44",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,RJL : Logroño,,,154,"94.889,44",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,RMU : Región de Murcia,41,"23.630,11",154,"94.889,44",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,SBO : Son Bonet,,,154,"94.889,44",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,SCQ : Santiago,,,154,"94.889,44",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,SDR : Santander,,,154,"94.889,44",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,SLM : Salamanca,,,154,"94.889,44",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,SPC : Palma (La),,,154,"94.889,44",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,SVQ : Sevilla,,,154,"94.889,44",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,TFN : Tenerife-Norte,,,154,"94.889,44",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,TFS : Tenerife-Sur,,,154,"94.889,44",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,TOJ : Madrid-Torrejón,,,154,"94.889,44",0,"0,00",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,VDE : Hierro (El),,,154,"94.889,44",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,VGO : Vigo,,,154,"94.889,44",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,VIT : Vitoria,,,154,"94.889,44",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,VLC : Valencia,,,154,"94.889,44",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,VLL : Valladolid,,,154,"94.889,44",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,XRY : Jerez de la Frontera,,,154,"94.889,44",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,HSK : Huesca,ZAZ : Zaragoza,,,154,"94.889,44",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,ABC : Albacete,,,1.915.212,"812.455.932,07",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,ACE : Lanzarote,4,"7.423,77",1.915.212,"812.455.932,07",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,AEI : Algeciras,,,1.915.212,"812.455.932,07",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,AGP : Málaga,90.604,"60.154.535,73",1.915.212,"812.455.932,07",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,ALC : Alicante,88.696,"16.525.272,81",1.915.212,"812.455.932,07",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,BCN : Barcelona-El Prat,634.566,"236.346.576,29",1.915.212,"812.455.932,07",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,BIO : Bilbao,54.273,"38.176.837,35",1.915.212,"812.455.932,07",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,BJZ : Badajoz,306,"245.202,62",1.915.212,"812.455.932,07",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,EAS : San Sebastián,9,"5.927,16",1.915.212,"812.455.932,07",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,FUE : Fuerteventura,,,1.915.212,"812.455.932,07",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,GMZ : Gomera (La),,,1.915.212,"812.455.932,07",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,GRO : Girona,60,"27.611,01",1.915.212,"812.455.932,07",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,GRX : Granada,1.389,"792.606,37",1.915.212,"812.455.932,07",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,HSK : Huesca,,,1.915.212,"812.455.932,07",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,IBZ : Ibiza,,,1.915.212,"812.455.932,07",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,JCU : Ceuta,,,1.915.212,"812.455.932,07",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,LCG : Coruña (A),7,"7.350,53",1.915.212,"812.455.932,07",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,LEI : Almería,8,"3.982,13",1.915.212,"812.455.932,07",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,LEN : León,815,"663.697,75",1.915.212,"812.455.932,07",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,LPA : Gran Canaria,846,"1.743.365,48",1.915.212,"812.455.932,07",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,MAD : Madrid-Barajas,485.483,"267.769.232,84",1.915.212,"812.455.932,07",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,MAH : Menorca,4.404,"1.619.711,60",1.915.212,"812.455.932,07",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,MCV : Madrid-Cuatro Vientos,17,"9.607,81",1.915.212,"812.455.932,07",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,MJV : Murcia,,,1.915.212,"812.455.932,07",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,MLN : Melilla,,,1.915.212,"812.455.932,07",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,ODB : Córdoba,,,1.915.212,"812.455.932,07",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,OVD : Asturias,5.546,"4.886.296,14",1.915.212,"812.455.932,07",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,PMI : Palma de Mallorca,289.488,"68.380.440,02",1.915.212,"812.455.932,07",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,PNA : Pamplona,305,"181.796,57",1.915.212,"812.455.932,07",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,QSA : Sabadell,6,"2.380,83",1.915.212,"812.455.932,07",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,REU : Reus,5,"1.747,36",1.915.212,"812.455.932,07",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,RGS : Burgos,205,"136.456,34",1.915.212,"812.455.932,07",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,RJL : Logroño,,,1.915.212,"812.455.932,07",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,RMU : Región de Murcia,18,"6.177,49",1.915.212,"812.455.932,07",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,SBO : Son Bonet,,,1.915.212,"812.455.932,07",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,SCQ : Santiago,11.265,"11.668.325,04",1.915.212,"812.455.932,07",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,SDR : Santander,2.357,"1.794.465,04",1.915.212,"812.455.932,07",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,SLM : Salamanca,2,"1.446,23",1.915.212,"812.455.932,07",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,SPC : Palma (La),7,"15.355,36",1.915.212,"812.455.932,07",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,SVQ : Sevilla,67.923,"50.812.942,82",1.915.212,"812.455.932,07",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,TFN : Tenerife-Norte,1.380,"2.883.500,17",1.915.212,"812.455.932,07",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,TFS : Tenerife-Sur,17,"36.364,27",1.915.212,"812.455.932,07",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,TOJ : Madrid-Torrejón,,,1.915.212,"812.455.932,07",0,"0,00",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,VDE : Hierro (El),,,1.915.212,"812.455.932,07",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,VGO : Vigo,907,"920.219,85",1.915.212,"812.455.932,07",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,VIT : Vitoria,4,"2.606,10",1.915.212,"812.455.932,07",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,VLC : Valencia,173.921,"46.452.377,57",1.915.212,"812.455.932,07",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,VLL : Valladolid,2,"1.390,15",1.915.212,"812.455.932,07",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,XRY : Jerez de la Frontera,6,"4.722,69",1.915.212,"812.455.932,07",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,IBZ : Ibiza,ZAZ : Zaragoza,361,"167.980,76",1.915.212,"812.455.932,07",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,ABC : Albacete,,,40.584,"3.188.898,34",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,ACE : Lanzarote,,,40.584,"3.188.898,34",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,AEI : Algeciras,16.654,"480.845,61",40.584,"3.188.898,34",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,AGP : Málaga,23.871,"2.699.849,25",40.584,"3.188.898,34",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,ALC : Alicante,,,40.584,"3.188.898,34",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,BCN : Barcelona-El Prat,,,40.584,"3.188.898,34",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,BIO : Bilbao,,,40.584,"3.188.898,34",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,BJZ : Badajoz,,,40.584,"3.188.898,34",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,EAS : San Sebastián,,,40.584,"3.188.898,34",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,FUE : Fuerteventura,,,40.584,"3.188.898,34",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,GMZ : Gomera (La),,,40.584,"3.188.898,34",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,GRO : Girona,,,40.584,"3.188.898,34",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,GRX : Granada,,,40.584,"3.188.898,34",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,HSK : Huesca,,,40.584,"3.188.898,34",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,IBZ : Ibiza,,,40.584,"3.188.898,34",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,JCU : Ceuta,,,40.584,"3.188.898,34",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,LCG : Coruña (A),,,40.584,"3.188.898,34",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,LEI : Almería,,,40.584,"3.188.898,34",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,LEN : León,,,40.584,"3.188.898,34",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,LPA : Gran Canaria,,,40.584,"3.188.898,34",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,MAD : Madrid-Barajas,,,40.584,"3.188.898,34",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,MAH : Menorca,,,40.584,"3.188.898,34",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,MCV : Madrid-Cuatro Vientos,,,40.584,"3.188.898,34",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,MJV : Murcia,,,40.584,"3.188.898,34",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,MLN : Melilla,,,40.584,"3.188.898,34",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,ODB : Córdoba,3,"660,00",40.584,"3.188.898,34",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,OVD : Asturias,,,40.584,"3.188.898,34",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,PMI : Palma de Mallorca,,,40.584,"3.188.898,34",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,PNA : Pamplona,,,40.584,"3.188.898,34",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,QSA : Sabadell,,,40.584,"3.188.898,34",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,REU : Reus,,,40.584,"3.188.898,34",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,RGS : Burgos,,,40.584,"3.188.898,34",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,RJL : Logroño,,,40.584,"3.188.898,34",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,RMU : Región de Murcia,,,40.584,"3.188.898,34",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,SBO : Son Bonet,,,40.584,"3.188.898,34",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,SCQ : Santiago,,,40.584,"3.188.898,34",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,SDR : Santander,,,40.584,"3.188.898,34",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,SLM : Salamanca,,,40.584,"3.188.898,34",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,SPC : Palma (La),,,40.584,"3.188.898,34",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,SVQ : Sevilla,17,"3.009,00",40.584,"3.188.898,34",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,TFN : Tenerife-Norte,,,40.584,"3.188.898,34",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,TFS : Tenerife-Sur,,,40.584,"3.188.898,34",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,TOJ : Madrid-Torrejón,,,40.584,"3.188.898,34",0,"0,00",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,VDE : Hierro (El),,,40.584,"3.188.898,34",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,VGO : Vigo,,,40.584,"3.188.898,34",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,VIT : Vitoria,,,40.584,"3.188.898,34",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,VLC : Valencia,,,40.584,"3.188.898,34",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,VLL : Valladolid,,,40.584,"3.188.898,34",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,XRY : Jerez de la Frontera,39,"4.534,47",40.584,"3.188.898,34",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,JCU : Ceuta,ZAZ : Zaragoza,,,40.584,"3.188.898,34",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,LCG : Coruña (A),ABC : Albacete,,,565.741,"415.846.828,07",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,LCG : Coruña (A),ACE : Lanzarote,,,565.741,"415.846.828,07",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,LCG : Coruña (A),AEI : Algeciras,,,565.741,"415.846.828,07",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
