dia,id_vuelo,origen,destino_programado,destino_final,redirigido,es_exterior,salida_programada,llegada_real,retraso_total_min,retraso_por_redireccion_min,combustible_consumido_l,tipo_aeronave
1,A36A3100518,A36,A31,A31,False,False,1060.0,1139.7979190117287,19.79791901172871,0.0,4124.985376571666,medio_radio
1,A33A300068,A33,A3,A3,False,False,1084.0,1141.1812666043684,15.181266604368375,0.0,2378.809414919306,corto_radio
1,A26A2100406,A26,A21,A21,False,False,1055.0,1142.2364886552916,20.236488655291623,0.0,4476.026926785459,medio_radio
1,A41A4000584,A41,A40,A40,False,False,1107.0,1143.1273236206143,13.127323620614334,0.0,1244.195310960932,corto_radio
1,A44A1500329,A44,A15,A15,False,False,1078.0,1143.2738928522565,13.273892852256495,0.0,2617.4387226922768,corto_radio
1,A31A1800370,A31,A18,A18,False,False,1115.0,1143.7159452425026,14.715945242502585,0.0,881.8894860837188,corto_radio
1,A43A2400461,A43,A24,A24,False,False,1073.0,1144.5670759650493,11.567075965049298,0.0,3308.936222885901,medio_radio
1,A1A4600018,A1,A46,A46,False,False,1082.0,1144.6756669524837,18.675666952483652,0.0,2718.4622910372664,corto_radio
1,A39A3400544,A39,A34,A34,False,False,1088.0,1145.3595637398048,14.359563739804798,0.0,2329.68967407145,corto_radio
1,A32A2000398,A32,A20,A20,False,False,1086.0,1146.237190330693,20.23719033069301,0.0,2629.3445913902938,corto_radio
1,A35A3400541,A35,A34,A34,False,False,1103.0,1148.716033014568,13.716033014567984,0.0,1688.6361265184746,corto_radio
1,A25A3300465,A25,A33,A33,False,False,1094.0,1150.0152452726854,19.015245272685434,0.0,2408.3738657118483,corto_radio
1,A35A1800375,A35,A18,A18,False,False,1080.0,1150.294895261282,11.294895261281908,0.0,3308.9713555877943,medio_radio
1,A37A1700353,A37,A17,A17,False,False,1080.0,1150.7312803556092,11.731280355609215,0.0,3299.507335201091,medio_radio
1,A4A2300088,A4,A23,A23,False,False,1116.0,1151.4810273162866,15.4810273162866,0.0,1206.0975273136912,corto_radio
1,A48A700170,A48,A7,A7,False,False,1104.0,1152.4850560967889,20.485056096788867,0.0,1836.3591297209507,corto_radio
1,A41A4600592,A41,A46,A46,False,False,1119.0,1152.5927600745774,15.592760074577427,0.0,1012.8355987948565,corto_radio
1,A2A1500031,A2,A15,A15,False,False,1119.0,1152.8954096195523,13.89540961955231,0.0,1141.108954528424,corto_radio
1,A36A2800496,A36,A28,A28,False,False,1120.0,1153.2707841012602,16.270784101260233,0.0,1184.706115606073,corto_radio
1,A41A2300441,A41,A23,A23,False,False,1115.0,1155.532280487318,13.532280487318076,0.0,1486.4423108514147,corto_radio
1,A18A3100371,A18,A31,A31,False,False,1124.0,1156.2399391583365,18.239939158336483,0.0,1018.6627337643387,corto_radio
1,A45A3300538,A45,A33,A33,False,False,1098.0,1156.9232688823608,18.923268882360844,0.0,2508.0978776418583,corto_radio
1,A46A1200273,A46,A12,A12,False,False,981.0,1160.3769974873337,32.37699748733371,0.0,9815.775091938207,medio_radio
1,A1A4300017,A1,A43,A43,False,False,1090.0,1160.9524642385788,16.95246423857884,0.0,3553.504145568595,medio_radio
1,A20A2300395,A20,A23,A23,False,False,1126.0,1162.5697196452868,14.569719645286796,0.0,1325.6155009480874,corto_radio
1,A39A4800581,A39,A48,A48,False,False,1119.0,1163.1428169465023,14.142816946502307,0.0,1685.776074381014,corto_radio
1,A8A2300178,A8,A23,A23,False,False,1032.0,1165.5697196452868,16.569719645286796,0.0,6773.374323012687,medio_radio
1,A39A4800580,A39,A48,A48,False,False,1120.0,1166.1428169465023,16.142816946502307,0.0,1685.776074381014,corto_radio
1,A2A4400044,A2,A44,A44,False,False,1108.0,1166.9072073975685,14.907207397568527,0.0,2405.8206424317846,corto_radio
1,A44A1200271,A44,A12,A12,False,False,1046.0,1167.769710988509,12.769710988508905,0.0,6007.088033891963,medio_radio
1,A33A400091,A33,A4,A4,False,False,1108.0,1170.4955043556656,17.495504355665616,0.0,2654.783612817006,corto_radio
1,A15A2600319,A15,A26,A26,False,False,1101.0,1171.6763996000054,16.676399600005425,0.0,3506.5676545193965,medio_radio
1,A16A2400337,A16,A24,A24,False,False,1110.0,1173.3259647782982,16.325964778298157,0.0,2632.929664456081,corto_radio
1,A6A3600138,A6,A36,A36,False,False,1108.0,1173.3398087374953,14.339808737495332,0.0,2633.2770307497476,corto_radio
1,A23A4500447,A23,A45,A45,False,False,1130.0,1173.8303575898994,12.83035758989945,0.0,1637.214772226822,corto_radio
1,A6A4200142,A6,A42,A42,False,False,1110.0,1174.0879716382613,15.087971638261251,0.0,2526.1261199374117,corto_radio
1,A5A4100116,A5,A41,A41,False,False,1112.0,1174.5131484736887,19.513148473688716,0.0,2692.1364668385513,corto_radio
1,A10A2000215,A10,A20,A20,False,False,1045.0,1177.32780252073,20.327802520730074,0.0,6981.41079465035,medio_radio
1,A32A4100526,A32,A41,A41,False,False,1109.0,1177.5131484736887,23.513148473688716,0.0,2907.7368017838835,corto_radio
1,A2A3400042,A2,A34,A34,False,False,1130.0,1178.2023850864114,13.202385086411368,0.0,1879.2339927301973,corto_radio
1,A48A100019,A48,A1,A1,False,False,1104.0,1178.587313098477,21.587313098476898,0.0,3373.504596681946,corto_radio
1,A32A4300527,A32,A43,A43,False,False,1148.0,1181.6973515162915,15.69735151629152,0.0,1190.5754061864536,corto_radio
1,A32A4500528,A32,A45,A45,False,False,1105.0,1182.3892366337222,18.38923663372225,0.0,3973.523569990226,medio_radio
1,A28A2900492,A28,A29,A29,False,False,1083.0,1183.0773155901709,13.077315590170883,0.0,4893.86625450162,medio_radio
1,A7A2400159,A7,A24,A24,False,False,1119.0,1184.919204007118,14.919204007117969,0.0,2660.8468451388762,corto_radio
1,A18A700154,A18,A7,A7,False,False,1122.0,1185.2960806463022,20.296080646302244,0.0,2731.51273810941,corto_radio
1,A37EXTERIOR00073,A37,EXTERIOR,EXTERIOR,False,True,1047.0,1185.4251290877796,3.4251290877796237,0.0,7508.433734939759,medio_radio
1,A26A100011,A26,A1,A1,False,False,1100.0,1186.0,20.0,0.0,4262.5181672250665,medio_radio
1,A3A400047,A3,A4,A4,False,False,1149.0,1186.9148485683395,12.914848568339494,0.0,1319.5690525725267,corto_radio
1,A11A2400237,A11,A24,A24,False,False,1051.0,1187.919204007118,28.91920400711797,0.0,7172.301853413107,medio_radio
1,A30A1500321,A30,A15,A15,False,False,1123.0,1189.3848606897795,10.384860689779543,0.0,3014.9266918207336,medio_radio
1,A16A2000335,A16,A20,A20,False,False,1142.0,1191.0,16.0,0.0,1817.7463304680068,corto_radio
1,A40A2600480,A40,A26,A26,False,False,1148.0,1191.0604325953955,16.06043259539547,0.0,1684.8075666151249,corto_radio
1,A34A3200523,A34,A32,A32,False,False,1156.0,1191.432727347995,13.432727347995069,0.0,1196.537885054497,corto_radio
1,A19EXTERIOR00383,A19,EXTERIOR,EXTERIOR,False,True,1039.0,1193.948364888124,19.948364888123933,0.0,9053.356282271945,medio_radio
1,A14A4700310,A14,A47,A47,False,False,1011.0,1194.52228054257,21.522280542569888,0.0,9870.367785907494,medio_radio
1,A33A3500531,A33,A35,A35,False,False,1127.0,1194.7896620911035,16.789662091103537,0.0,2920.8644344147315,corto_radio
1,A39A4300575,A39,A43,A43,False,False,1107.0,1196.019390399897,13.01939039989702,0.0,4390.903836480656,medio_radio
1,A6A4600144,A6,A46,A46,False,False,1147.0,1196.037720117,14.037720116999935,0.0,1753.8833947085843,corto_radio
1,A4A4200098,A4,A42,A42,False,False,1126.0,1197.2744079609502,18.274407960950157,0.0,3098.74714294917,corto_radio
1,A20A1200260,A20,A12,A12,False,False,1061.0,1197.5185594466577,20.51855944665772,0.0,7220.582880125105,medio_radio
1,A39A1700355,A39,A17,A17,False,False,1128.0,1197.7101329705777,16.71013297057766,0.0,2948.1431985423856,corto_radio
1,A47A3700566,A47,A37,A37,False,False,1133.0,1197.7357409619467,13.735740961946703,0.0,2622.3570132347904,corto_radio
1,A6A3500135,A6,A35,A35,False,False,1146.0,1197.7896620911035,14.789662091103537,0.0,1869.7994033766806,corto_radio
1,A32EXTERIOR00262,A32,EXTERIOR,EXTERIOR,False,True,1041.0,1198.170587110346,22.170587110346105,0.0,9286.689615605277,medio_radio
1,A38A2300438,A38,A23,A23,False,False,1172.0,1199.722889935388,15.722889935387911,0.0,865.6704269591992,corto_radio
1,A21A2800407,A21,A28,A28,False,False,1119.0,1199.9045535164769,15.90455351647688,0.0,4046.61740920188,medio_radio
1,A22A1000218,A22,A10,A10,False,False,1054.0,1201.3562014202098,14.3562014202098,0.0,7382.239666138418,medio_radio
1,A45A3300539,A45,A33,A33,False,False,1144.0,1202.9232688823608,18.923268882360844,0.0,2508.0978776418583,corto_radio
1,A39A4400576,A39,A44,A44,False,False,1131.0,1203.0200838158962,12.020083815896214,0.0,3446.2961886684625,medio_radio
1,A33A3100516,A33,A31,A31,False,False,1176.0,1203.7556450392672,14.755645039267165,0.0,859.0128801951771,corto_radio
1,A19A1000212,A19,A10,A10,False,False,1016.0,1204.3562014202098,35.3562014202098,0.0,10393.644140609247,medio_radio
1,A17A2000343,A17,A20,A20,False,False,1136.0,1205.1667471829815,22.166747182981453,0.0,3096.7051634789013,corto_radio
1,A6A3100132,A6,A31,A31,False,False,1157.0,1206.7556450392672,15.755645039267165,0.0,1776.077601019571,corto_radio
1,A7A2200158,A7,A22,A22,False,False,1159.0,1207.1889236673333,13.188923667333256,0.0,1817.17316731723,corto_radio
1,A8A3200186,A8,A32,A32,False,False,1066.0,1208.7506622021344,16.750662202134436,0.0,7316.976832875696,medio_radio
1,A39A3400545,A39,A34,A34,False,False,1151.0,1209.3595637398048,15.359563739804798,0.0,2329.68967407145,corto_radio
1,A3A3100065,A3,A31,A31,False,False,1143.0,1209.7556450392672,16.755645039267165,0.0,2582.0798914254756,corto_radio
1,A18A3600376,A18,A36,A36,False,False,1120.0,1209.8620377451577,21.86203774515775,0.0,4719.764464419552,medio_radio
1,A28A900201,A28,A9,A9,False,False,1090.0,1210.0131640631587,13.013164063158683,0.0,5870.711140979305,medio_radio
1,A42A4600595,A42,A46,A46,False,False,1173.0,1210.0158986206793,13.015898620679309,0.0,1257.510849413712,corto_radio
1,A32A3300522,A32,A33,A33,False,False,1173.0,1210.4348529285276,16.43485292852756,0.0,1412.832622676462,corto_radio
1,A8A600123,A8,A6,A6,False,False,1083.0,1211.103085921159,13.103085921158936,0.0,6481.472878029701,medio_radio
1,A30A1000219,A30,A10,A10,False,False,1026.0,1212.8836740291367,14.883674029136728,0.0,9506.65249336214,medio_radio
1,A1EXTERIOR00014,A1,EXTERIOR,EXTERIOR,False,True,1057.0,1212.948364888124,20.948364888123933,0.0,9053.356282271945,medio_radio
1,A6A800122,A6,A8,A8,False,False,1084.0,1214.103085921159,15.103085921158936,0.0,6342.3262214369315,medio_radio
1,A17A2600348,A17,A26,A26,False,False,1155.0,1215.147125421808,19.147125421807914,0.0,2619.269172305051,corto_radio
1,A29A1800369,A29,A18,A18,False,False,1052.0,1215.3959129376856,14.39591293768558,0.0,8418.335910121123,medio_radio
1,A5A1100103,A5,A11,A11,False,False,1058.0,1215.5012188886794,29.501218888679432,0.0,8548.02489048901,medio_radio
1,A3A3800074,A3,A38,A38,False,False,1162.0,1215.9934384088028,12.993438408802831,0.0,2089.974765754877,corto_radio
1,A28A3000493,A28,A30,A30,False,False,1133.0,1216.8052366376478,10.805236637647795,0.0,3990.635050155904,medio_radio
1,A47A1700360,A47,A17,A17,False,False,1195.0,1217.597115427585,13.597115427585095,0.0,565.056144110808,corto_radio
1,A39A4700578,A39,A47,A47,False,False,1159.0,1218.4083311274107,14.408331127410747,0.0,2430.4716883168253,corto_radio
1,A36A3400543,A36,A34,A34,False,False,1156.0,1218.819370268401,19.819370268400917,0.0,2758.845040087253,corto_radio
1,A22A1000217,A22,A10,A10,False,False,1071.0,1218.8836740291367,14.883674029136728,0.0,7382.239666138418,medio_radio
1,A6A1300126,A6,A13,A13,False,False,1077.0,1219.1311242527406,14.13112425274062,0.0,7101.416728946644,medio_radio
1,A27A600130,A27,A6,A6,False,False,1191.0,1221.4802322399457,13.480232239945735,0.0,933.5578294163818,corto_radio
1,A40A1400307,A40,A14,A14,False,False,1022.0,1222.5256357305398,34.52563573053976,0.0,11132.072690282024,medio_radio
1,A31A300066,A31,A3,A3,False,False,1160.0,1225.3577854447547,15.357785444754654,0.0,2752.128280281924,corto_radio
1,A32A4600529,A32,A46,A46,False,False,1164.0,1225.4030500337024,19.403050033702357,0.0,2684.868238871752,corto_radio
1,A11A3700246,A11,A37,A37,False,False,1015.0,1226.2678547915575,33.26785479155751,0.0,11631.529790151195,medio_radio
1,A9A3100202,A9,A31,A31,False,False,1049.0,1227.2382909814992,15.238290981499176,0.0,9042.004454152166,medio_radio
1,A14A3000303,A14,A30,A30,False,False,1022.0,1228.0893859228413,23.089385922841302,0.0,11154.039423175804,medio_radio
1,A28A3300495,A28,A33,A33,False,False,1161.0,1231.3922789518754,11.392278951875369,0.0,3281.0895180282278,medio_radio
1,A14A800176,A14,A8,A8,False,False,1183.0,1231.4206913966264,15.420691396626353,0.0,1942.9972750010238,corto_radio
1,A22A100007,A22,A1,A1,False,False,1184.0,1232.0013400930752,12.001340093075214,0.0,1799.5146341452698,corto_radio
1,A29EXTERIOR00507,A29,EXTERIOR,EXTERIOR,False,True,1092.0,1232.6473513100018,5.647351310001795,0.0,7741.767068273092,medio_radio
1,A2A1200029,A2,A12,A12,False,False,1084.0,1232.9378320780402,18.937832078040174,0.0,7751.108921529815,medio_radio
1,A1A2700012,A1,A27,A27,False,False,1163.0,1233.40747473952,20.407474739520012,0.0,3124.1236029271736,corto_radio
1,A4EXTERIOR00084,A4,EXTERIOR,EXTERIOR,False,True,1089.0,1234.604322050105,10.604322050105111,0.0,8303.557085484796,medio_radio
1,A4A3300092,A4,A33,A33,False,False,1173.0,1235.4955043556656,17.495504355665616,0.0,2654.783612817006,corto_radio
1,A17A1600331,A17,A16,A16,False,False,1210.0,1242.6333737821094,16.633373782109402,0.0,1099.5732165898107,corto_radio
1,A14EXTERIOR00302,A14,EXTERIOR,EXTERIOR,False,True,1098.0,1243.604322050105,10.604322050105111,0.0,8303.557085484796,medio_radio
1,A45A2700489,A45,A27,A27,False,False,1178.0,1244.063569986353,19.06356998635306,0.0,2873.181146990753,corto_radio
1,A38A4800569,A38,A48,A48,False,False,1194.0,1244.1285924336435,17.128592433643462,0.0,2057.2304307299646,corto_radio
1,A10A3700225,A10,A37,A37,False,False,1053.0,1245.391575830036,21.39157583003589,0.0,10374.874793395964,medio_radio
1,A3A1200051,A3,A12,A12,False,False,1119.0,1245.6705796894012,13.670579689401166,0.0,6270.486314771761,medio_radio
1,A11A3200243,A11,A32,A32,False,False,1070.0,1246.800378482538,31.800378482538008,0.0,9666.454269017262,medio_radio
1,A38A1900389,A38,A19,A19,False,False,1179.0,1247.368893348607,20.36889334860689,0.0,2991.3258106958633,corto_radio
1,A43A1000230,A43,A10,A10,False,False,1099.0,1247.7896786155818,16.789678615581806,0.0,7298.046548778847,medio_radio
1,A43A1200270,A43,A12,A12,False,False,1096.0,1248.6705796894012,16.670579689401166,0.0,7521.5286961211295,medio_radio
1,A26EXTERIOR00479,A26,EXTERIOR,EXTERIOR,False,True,1095.0,1248.995983935743,18.99598393574297,0.0,8920.022948938611,medio_radio
1,A8A4000190,A8,A40,A40,False,False,1094.0,1249.2445194133654,14.244519413365424,0.0,7970.9891229144405,medio_radio
1,A24A800181,A24,A8,A8,False,False,1153.0,1250.611707108913,14.611707108912924,0.0,4828.999121891389,medio_radio
1,A1A1800005,A1,A18,A18,False,False,1173.0,1253.1190909431807,18.11909094318071,0.0,4087.9147949589506,medio_radio
1,A20A2400396,A20,A24,A24,False,False,1224.0,1253.7899747378774,14.789974737877401,0.0,966.7069503359876,corto_radio
1,A32A1100244,A32,A11,A11,False,False,1074.0,1254.1917512338518,35.191751233851846,0.0,10058.157821794002,medio_radio
1,A2A900025,A2,A9,A9,False,False,1109.0,1256.1641121642378,18.16411216423785,0.0,7510.721300847014,medio_radio
1,A47A2900510,A47,A29,A29,False,False,1101.0,1258.4413330917193,15.441333091719343,0.0,8010.43148109792,medio_radio
1,A13A700148,A13,A7,A7,False,False,1091.0,1259.3650599390376,20.365059939037565,0.0,9008.18834992263,medio_radio
1,A18A400086,A18,A4,A4,False,False,1188.0,1260.4461409118787,19.44614091187873,0.0,3690.5028363603374,medio_radio
1,A6A1200124,A6,A12,A12,False,False,1112.0,1261.0,17.0,0.0,7306.5413387306635,medio_radio
1,A36A1300289,A36,A13,A13,False,False,1125.0,1261.71923671565,28.719236715649913,0.0,7488.976831738259,medio_radio
1,A23A1500317,A23,A15,A15,False,False,1202.0,1263.4089054046801,14.408905404680127,0.0,2501.8924939898557,corto_radio
1,A13A700150,A13,A7,A7,False,False,1097.0,1265.3650599390376,20.365059939037565,0.0,9008.18834992263,medio_radio
1,A11A4200249,A11,A42,A42,False,False,1054.0,1267.0923236342644,39.0923236342644,0.0,11595.796805667944,medio_radio
1,A13A700149,A13,A7,A7,False,False,1102.0,1270.3650599390376,20.365059939037565,0.0,9008.18834992263,medio_radio
1,A10A4800233,A10,A48,A48,False,False,1098.0,1273.3563231728183,23.356323172818293,0.0,9437.1058399972,medio_radio
1,A48A3900583,A48,A39,A39,False,False,1227.0,1274.519745375177,17.51974537517708,0.0,1947.8286028028506,corto_radio
1,A25A900200,A25,A9,A9,False,False,1100.0,1276.5975384465476,32.59753844654756,0.0,9823.219237780306,medio_radio
1,A24A1900382,A24,A19,A19,False,False,1203.0,1277.4981378863356,12.498137886335599,0.0,3550.2236992205753,medio_radio
1,A46A4300596,A46,A43,A43,False,False,1201.0,1278.1026703506302,19.102670350630206,0.0,3761.448767393782,medio_radio
1,A25A2900464,A25,A29,A29,False,False,1124.0,1279.7509560778199,31.750956077819865,0.0,8613.731912857149,medio_radio
1,A21A800177,A21,A8,A8,False,False,1135.0,1281.4636647443795,21.463664744379457,0.0,7774.666576814562,medio_radio
1,A1A1100004,A1,A11,A11,False,False,1148.0,1282.295533335202,27.29553333520198,0.0,7265.031025345712,medio_radio
1,A17A3100352,A17,A31,A31,False,False,1244.0,1285.4514670941485,16.451467094148484,0.0,1632.8808970595617,corto_radio
1,A39A1800377,A39,A18,A18,False,False,1228.0,1285.5947461380788,14.59474613807879,0.0,2341.258657430185,corto_radio
1,A14A700151,A14,A7,A7,False,False,1104.0,1288.0148570735382,21.014857073538224,0.0,9898.386732570505,medio_radio
1,A41A1000228,A41,A10,A10,False,False,1108.0,1288.390125714278,20.39012571427793,0.0,9281.359718268797,medio_radio
1,A11A1700235,A11,A17,A17,False,False,1099.0,1290.1312618639133,34.13126186391332,0.0,10496.96095072232,medio_radio
1,A9A3400203,A9,A34,A34,False,False,1147.0,1295.3938452266389,11.39384522663886,0.0,7399.988097037767,medio_radio
1,A24A1300284,A24,A13,A13,False,False,1187.0,1301.0,16.0,0.0,5709.615231457344,medio_radio
1,A35A1100245,A35,A11,A11,False,False,1170.0,1301.4494278082864,16.449427808286373,0.0,6694.073196306468,medio_radio
1,A27A500110,A27,A5,A5,False,False,1242.0,1302.3205191514096,13.320519151409599,0.0,2382.876771949682,corto_radio
1,A27A300063,A27,A3,A3,False,False,1257.0,1305.1093530507537,12.109353050753725,0.0,1804.6294773993295,corto_radio
1,A17EXTERIOR00258,A17,EXTERIOR,EXTERIOR,False,True,1148.0,1305.170587110346,22.170587110346105,0.0,9286.689615605277,medio_radio
1,A45EXTERIOR00415,A45,EXTERIOR,EXTERIOR,False,True,1157.0,1310.995983935743,18.99598393574297,0.0,8920.022948938611,medio_radio
1,A15A3100323,A15,A31,A31,False,False,1257.0,1312.8976593663913,17.89765936639128,0.0,2352.9871301604667,corto_radio
1,A32A800187,A32,A8,A8,False,False,1156.0,1314.1121531473757,32.11215314737569,0.0,8753.276236255757,medio_radio
1,A8A1300174,A8,A13,A13,False,False,1285.0,1314.9612881838455,13.961288183845454,0.0,947.095643457448,corto_radio
1,A35EXTERIOR00457,A35,EXTERIOR,EXTERIOR,False,True,1178.0,1318.6473513100018,5.647351310001795,0.0,7741.767068273092,medio_radio
1,A10A1900214,A10,A19,A19,False,False,1145.0,1319.819366518891,21.819366518891,0.0,9399.357102958098,medio_radio
1,A20A1400300,A20,A14,A14,False,False,1178.0,1321.345040961666,19.345040961665973,0.0,7604.431957112385,medio_radio
1,A29A4200509,A29,A42,A42,False,False,1150.0,1322.605576150004,18.605576150004026,0.0,8962.525789697009,medio_radio
1,A15A1300277,A15,A13,A13,False,False,1149.0,1326.1258577703998,32.12585777039976,0.0,9685.31652029181,medio_radio
1,A19A1000213,A19,A10,A10,False,False,1139.0,1326.8221644541225,34.82216445412246,0.0,10393.644140609247,medio_radio
1,A9A200024,A9,A2,A2,False,False,1193.0,1333.429477508622,11.429477508622085,0.0,6974.129373210558,medio_radio
1,A39A1100248,A39,A11,A11,False,False,1149.0,1338.70604899069,21.70604899069008,0.0,10025.499453613313,medio_radio
1,A11A4500255,A11,A45,A45,False,False,1139.0,1339.342942070959,32.342942070959,0.0,11000.164946043093,medio_radio
1,A19A4400390,A19,A44,A44,False,False,1270.0,1340.462327136168,17.462327136167914,0.0,3495.888111281172,medio_radio
1,A5A1300104,A5,A13,A13,False,False,1198.0,1344.285401424479,28.285401424479005,0.0,7898.043232211847,medio_radio
1,A21A1500314,A21,A15,A15,False,False,1315.0,1344.3774111283053,14.377411128305312,0.0,927.3665110319986,corto_radio
1,A8A1000172,A8,A10,A10,False,False,1311.0,1345.6304660130886,13.630466013088608,0.0,1185.3235627838937,corto_radio
1,A30A800185,A30,A8,A8,False,False,1188.0,1357.81160041326,14.811600413260066,0.0,8589.110091000559,medio_radio
1,A39A4700579,A39,A47,A47,False,False,1302.0,1361.4083311274107,14.408331127410747,0.0,2430.4716883168253,corto_radio
1,A12A3500267,A12,A35,A35,False,False,1244.0,1369.941588566348,13.941588566347946,0.0,6381.8675847498125,medio_radio
1,A13A3900290,A13,A39,A39,False,False,1196.0,1375.5617647910492,20.5617647910492,0.0,9645.084053079894,medio_radio
1,A10A3100221,A10,A31,A31,False,False,1205.0,1387.4847947981493,25.484794798149323,0.0,9793.504765262689,medio_radio
1,A21A3300408,A21,A33,A33,False,False,1338.0,1392.176628299668,16.176628299667982,0.0,2234.084429113771,corto_radio
1,A30A1700350,A30,A17,A17,False,False,1338.0,1394.8781012787354,13.878101278735357,0.0,2230.637043362523,corto_radio
1,A39A2800499,A39,A28,A28,False,False,1321.0,1396.5572982029132,13.557298202913216,0.0,3657.3318539083866,medio_radio
1,A12A1500256,A12,A15,A15,False,False,1248.0,1410.4563241873775,14.456324187377504,0.0,8366.77147423764,medio_radio
1,A8A4800195,A8,A48,A48,False,False,1268.0,1421.6207827085718,17.620782708571824,0.0,7916.118250302778,medio_radio
1,A38A1500327,A38,A15,A15,False,False,1352.0,1428.2673137779432,17.267313777943173,0.0,3829.6738200926757,medio_radio
1,A43A1100250,A43,A11,A11,False,False,1287.0,1438.9298465197112,13.929846519711191,0.0,7628.05124161353,medio_radio
1,A4A4300099,A4,A43,A43,False,False,1375.0,1445.064365267427,13.064365267427092,0.0,3416.6066407313606,medio_radio
1,A13A2500285,A13,A25,A25,False,False,1288.0,1445.2491986978519,22.249198697851853,0.0,8403.708103221985,medio_radio
1,A20EXTERIOR00364,A20,EXTERIOR,EXTERIOR,False,True,1304.0,1449.604322050105,10.604322050105111,0.0,8303.557085484796,medio_radio
1,A14A1600296,A14,A16,A16,False,False,1306.0,1472.3137845407891,20.31378454078913,0.0,8891.506834744385,medio_radio
1,A45A1100254,A45,A11,A11,False,False,1276.0,1480.1493932603098,36.14939326030981,0.0,11251.39072454024,medio_radio
1,A25EXTERIOR00469,A25,EXTERIOR,EXTERIOR,False,True,1337.0,1494.170587110346,22.170587110346105,0.0,9286.689615605277,medio_radio
1,A40A900207,A40,A9,A9,False,False,1313.0,1505.6613895725516,31.66138957255157,0.0,10649.085532304893,medio_radio
2,A43A3200539,A43,A32,A32,False,False,1810.0,1841.0263012996786,13.026301299678607,0.0,978.1248047976578,corto_radio
2,A17A3100343,A17,A31,A31,False,False,1800.0,1841.4514670941485,16.451467094148484,0.0,1632.8808970595617,corto_radio
2,A7A3000159,A7,A30,A30,False,False,1800.0,1842.9481441933024,15.948144193302369,0.0,1402.8533062173876,corto_radio
2,A39A2300429,A39,A23,A23,False,False,1800.0,1844.4999468057172,13.499946805717173,0.0,1703.4090943235287,corto_radio
2,A31A4100530,A31,A41,A41,False,False,1823.0,1849.722382388863,13.722382388863025,0.0,788.535483367583,corto_radio
2,A48A3200543,A48,A32,A32,False,False,1808.0,1852.4872976919364,14.48729769193642,0.0,1744.0791147101945,corto_radio
2,A24A3800444,A24,A38,A38,False,False,1807.0,1854.597561753205,13.5975617532049,0.0,1835.0216723873411,corto_radio
2,A17A4000348,A17,A40,A40,False,False,1828.0,1858.6940820433415,15.694082043341496,0.0,1034.792733198704,corto_radio
2,A42A3800572,A42,A38,A38,False,False,1819.0,1868.9046507211526,12.90465072115262,0.0,1917.7044154868447,corto_radio
2,A31A1900375,A31,A19,A19,False,False,1847.0,1880.403176555532,14.4031765555319,0.0,1115.7134844202446,corto_radio
2,A46A2600470,A46,A26,A26,False,False,1846.0,1882.7674746311543,13.7674746311543,0.0,1301.9839274079254,corto_radio
2,A37A3000515,A37,A30,A30,False,False,1850.0,1883.0242977437745,13.024297743774468,0.0,1059.6593858645374,corto_radio
2,A44A3800573,A44,A38,A38,False,False,1838.0,1884.743165390499,12.743165390498916,0.0,1745.5395908480548,corto_radio
2,A35A4200556,A35,A42,A42,False,False,1816.0,1886.2926566499577,11.292656649957735,0.0,3270.3846486761095,medio_radio
2,A15A2400302,A15,A24,A24,False,False,1812.0,1888.4142116805376,13.414211680537619,0.0,3705.137621438025,medio_radio
2,A27A4700483,A27,A47,A47,False,False,1866.0,1890.0,16.0,0.0,499.49082670159544,corto_radio
2,A31A3900528,A31,A39,A39,False,False,1847.0,1892.7745718351443,16.774571835144343,0.0,1599.205972209571,corto_radio
2,A5A2300113,A5,A23,A23,False,False,1861.0,1894.9824389505677,15.982438950567712,0.0,1201.1692294074423,corto_radio
2,A14A1100231,A14,A11,A11,False,False,1877.0,1897.8475865818405,14.84758658184046,0.0,491.18048351656614,corto_radio
2,A16A2000320,A16,A20,A20,False,False,1849.0,1898.7500274944769,16.750027494476853,0.0,2037.8229393222164,corto_radio
2,A39A2700479,A39,A27,A27,False,False,1837.0,1898.9474379059845,14.947437905984543,0.0,2555.3742502556915,corto_radio
2,A45A2500457,A45,A25,A25,False,False,1859.0,1899.4392735627093,16.43927356270933,0.0,1547.242129344264,corto_radio
2,A1A3600024,A1,A36,A36,False,False,1861.0,1902.4557763703522,16.45577637035217,0.0,1633.116978682869,corto_radio
2,A23A200036,A23,A2,A2,False,False,1837.0,1903.7533824507952,15.753382450795243,0.0,2737.658919085843,corto_radio
2,A46A2600472,A46,A26,A26,False,False,1868.0,1904.7674746311543,13.7674746311543,0.0,1301.9839274079254,corto_radio
2,A41A4600587,A41,A46,A46,False,False,1875.0,1906.5927600745774,13.592760074577427,0.0,1021.5855987948565,corto_radio
2,A4A1900087,A4,A19,A19,False,False,1838.0,1906.6511267894607,16.651126789460704,0.0,2957.1027368196455,corto_radio
2,A15A3900309,A15,A39,A39,False,False,1828.0,1907.0,14.0,0.0,3737.601182839535,medio_radio
2,A16A4300332,A16,A43,A43,False,False,1868.0,1908.7413005813205,15.741300581320502,0.0,1545.9301490890266,corto_radio
2,A45A1500312,A45,A15,A15,False,False,1828.0,1910.3262554830058,18.326255483005752,0.0,4179.827902135298,medio_radio
